title,media,date,datetime,desc,link,img,Category
Jeff Bezos: Blue Origin space tourist sales approaching $100 ...,CNBC,1 month ago,2021-08-04 16:01:06.750998,"Jeff Bezos' space company Blue Origin has sold nearly $100 million worth of tickets for future passenger flights, the billionaire founder said Tuesday.",https://www.cnbc.com/2021/07/20/jeff-bezos-blue-origin-space-tourist-sales-approaching-100-million.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
Jeff Bezos successfully completes space flight,Financial Times,1 month ago,2021-08-04 16:01:07.396762,"Besides signalling the beginning of suborbital space tourism, the flight had shown that Blue Origin had perfected technologies that would power far more ...",https://www.ft.com/content/9f23e08b-8279-4233-9e04-a609ef70c18c,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
Kellie Gerardi prepares for first spaceflight with Virgin Galactic,CNBC,1 month ago,2021-08-04 16:01:07.396762,Kellie Gerardi is a bioastronautics researcher and TikTok influencer who will make her first spaceflight with Virgin Galactic. Source: Kellie Gerardi.,https://www.cnbc.com/2021/07/20/kellie-gerardi-prepares-for-first-spaceflight-with-virgin-galactic.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
Jeff Bezos Returns From Space: Live Updates of Historic Blue ...,Bloomberg.com,1 month ago,2021-08-04 16:01:07.404759,"Jeff Bezos Celebrates 'Road to Space,' Looks Ahead to Orbital Flights · Billionaire, three others land safely after West Texas launch · Mission was first crewed ...",https://www.bloomberg.com/news/articles/2021-07-20/bezos-poised-for-milestone-space-trip-on-blue-origin-rocket,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
Jeff Bezos reaches space on Blue Origin's first crewed launch,CNBC,1 month ago,2021-08-04 16:01:07.404759,"His space company Blue Origin launched into spaceflight history, with Bezos riding the first crewed New Shepard rocket, alongside the oldest and youngest ...",https://www.cnbc.com/2021/07/20/jeff-bezos-reaches-space-on-blue-origins-first-crewed-launch.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
"July 20, 2021: Jeff Bezos space flight news",CNN,1 month ago,2021-08-04 16:01:07.413465,"To space and back: Jeff Bezos and his crew successfully completed a spaceflight. They were flying on the New Shepard, the rocket ship made by his space ...",https://www.cnn.com/business/live-news/jeff-bezos-space-flight-07-20-21/index.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
Jeff Bezos successfully completes space flight – video ...,The Guardian,1 month ago,2021-08-04 16:01:07.414463,Jeff Bezos successfully completes space flight – video ... touched down in the Texas desert early on Tuesday after a sub-orbital flight lasting 11 minutes.,https://www.theguardian.com/technology/video/2021/jul/20/jeff-bezos-lands-safely-after-blue-origin-flight-video-report,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
Bezos and his Blue Origin crewmates trained for 14 hours ...,CBS News,1 month ago,2021-08-04 16:01:07.414463,... as they flew to space on Blue Origins' first test flight with humans. ... Blue Origin says it screens all astronauts are before flights and they must ...,https://www.cbsnews.com/news/blue-origin-crew-training-space-flight/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
Jeff Bezos thanks Amazon workers and customers for paying ...,The Independent,1 month ago,2021-08-04 16:01:07.414463,Jeff Bezos has thanked Amazon employees and customers for paying for his trip to space. The Amazon founder has faced sustained criticism for amassing the ...,https://www.independent.co.uk/life-style/gadgets-and-tech/jeff-bezos-amazon-workers-space-flight-b1887468.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
Blue Origin's New Shepard carries Jeff Bezos and three crew ...,TechCrunch,1 month ago,2021-08-04 16:01:07.422522,"The mission took place at Launch Site One, Blue Origin's sprawling and ... The company has zeroed in on space tourism, and it sees this flight as the ...",https://techcrunch.com/2021/07/20/blue-origins-new-shepard-carries-jeff-bezos-and-three-crew-members-to-space-and-back/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
Amazon's Jeff Bezos makes history with all-civilian suborbital ...,NBC News,1 month ago,2021-08-04 16:01:07.422522,"The Amazon founder flew to the edge of space with three others aboard a rocket and capsule developed by his private spaceflight company, Blue Origin.",https://www.nbcnews.com/science/space/amazons-jeff-bezos-makes-history-civilian-suborbital-flight-rcna1436,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
"'A much grander human destiny': For Jeff Bezos, space travel ...",Politico,1 month ago,2021-08-04 16:01:08.036554,"The New Shepard flight came just a week after Richard Branson, founder of Virgin Galactic, traveled to the edge of space aboard the company's SpaceShipTwo ...",https://www.politico.com/news/2021/07/20/jeff-bezos-space-travel-philosophy-500300,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
Jeff Bezos and Blue Origin complete successful spaceflight,CBS News,1 month ago,2021-08-04 16:01:08.036554,"Riding his own rocket, Amazon and Blue Origin founder Jeff Bezos streaked into space Tuesday on a thrilling 10-minute up-and-down flight, ...",https://www.cbsnews.com/live-updates/jeff-bezos-space-flight-date-time-live-stream/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
Elon Musk's SpaceX continues to prepare civilian crew for ...,WBRZ,1 month ago,2021-08-04 16:01:08.044545,His long-term goal is to colonize Mars through more efficient space travel methods. Musk said the first manned mission to the red planet may happen as soon as ...,https://www.wbrz.com/news/elon-musk-s-spacex-continues-to-prepare-civilian-crew-for-multi-day-trip-to-space/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
Jeff Bezos Travels To Space And Back On Blue Origin Rocket,NPR,1 month ago,2021-08-04 16:01:08.044545,"Then the shuttle hatch closed and just before 9:15 a.m. ET, the four blasted into space on the first human flight on Blue Origin's New Shepard launch ...",https://www.npr.org/2021/07/20/1018279093/jeff-bezos-blue-origin-space-flight,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
'Road to space': billionaire Bezos has successful suborbital jaunt,Reuters,1 month ago,2021-08-04 16:01:08.044545,10-minute trip was first crewed Blue Origin space flight · World's oldest and youngest space voyagers were aboard · Bezos says company nears $100 million in ...,https://www.reuters.com/technology/jeff-bezos-worlds-richest-man-set-inaugural-space-voyage-2021-07-20/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
Blue Origin launch recap: Jeff Bezos soars to the edge of ...,ABC News,1 month ago,2021-08-04 16:01:08.044545,"She called her trip to space on Tuesday ""wonderful"" and ""a great time."" The pioneer for women in aerospace also added that she is not done with space travel ...",https://abcnews.go.com/Technology/live-updates/jeff-bezos-blue-origin-space-flight/?id=78924646,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
Jeff Bezos set for spaceflight today on Blue Origin rocket ...,El Paso Times,1 month ago,2021-08-04 16:01:08.052545,"Blue Origin's 11-minute flight on July 20 will take billionaire Jeff Bezos, his brother Mark and a $28 million bidders to the edge of outer space.",https://www.elpasotimes.com/story/news/2021/07/20/jeff-bezos-space-blue-origin-launch-van-horn-tx-twitter/8023851002/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
Jeff Bezos hails 'best day ever' after successful Blue Origin ...,The Guardian,1 month ago,2021-08-04 16:01:08.052545,Suborbital flight on New Shepard rocket lasted 11 minutes · Bezos blasted for traveling to space as Amazon workers toil ...,https://www.theguardian.com/technology/2021/jul/20/blue-origin-launch-jeff-bezos-space-travel-latest,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
Democrat proposes taxes on commercial space flights for ...,The Hill,1 month ago,2021-08-04 16:01:08.052545,"“Space exploration isn't a tax-free holiday for the wealthy,"" Blumenauer said in a statement. ""Just as normal Americans pay taxes when they buy airline ...",https://thehill.com/policy/finance/563900-democrat-proposes-taxes-on-commercial-space-flights-for-non-scientific,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
Blue Origin to launch its 1st astronaut flight with Jeff Bezos ...,Space.com,1 month ago,2021-08-04 16:01:08.052545,"Update for July 20, 1 pm ET: Blue Origin has successfully launched its billionaire founder Jeff Bezos and three other civilians into space on the first ...",https://www.space.com/blue-origin-jeff-bezos-first-human-flight-launch-day,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
Blue Origin's first passenger spaceflight with Jeff Bezos and ...,Firstpost,1 month ago,2021-08-04 16:01:09.065549,"Jeff Bezos, founder of Amazon and Blue Origin, will fly to the edge of space today, 20 July, at 6:30 pm IST. This will be the 16th flight for the New ...",https://www.firstpost.com/tech/science/jeff-bezos-and-crew-space-bound-on-first-blue-origin-flight-everything-you-need-to-know-9821121.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
"Jeff Bezos' Blue Origin space flight: How to watch, what to know",Fox Business,1 month ago,2021-08-04 16:01:09.065549,"Blue Origin founder Jeff Bezos is set to launch into space on Tuesday aboard his aerospace company's New Shepard rocket, in the firm's first flight carrying ...",https://www.foxbusiness.com/markets/jeff-bezos-blue-origin-space-flight-how-to-watch,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
Jeff Bezos Set to Travel to Space Today: How to Watch Live,Gadgets 360,1 month ago,2021-08-04 16:01:09.065549,The New Shepard rocket will blast off at around 6:30pm IST today from Blue Origin's Launch Site One facility in Texas. · Jeff Bezos' space flight: How to watch ...,https://gadgets.ndtv.com/science/news/jeff-bezos-space-flight-date-july-20-launch-time-details-watch-live-youtube-blue-origin-new-shepard-2490636,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
Bezos blasted for traveling to space while Amazon workers toil ...,The Guardian,1 month ago,2021-08-04 16:01:09.065549,Bezos isn't the only billionaire with a lust for space travel. His fellow billionaires Richard Branson and Elon Musk have been engaged in a space race for some ...,https://www.theguardian.com/science/2021/jul/20/bezos-space-travel-blue-origin-amazon-criticism,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
Jeff Bezos space trip: Jeff Bezos' Blue Origin rocket launch ...,Times of India,1 month ago,2021-08-04 16:01:09.073596,"Another week, another billionaire with a rocket company going to space. ... During one flight in 2016, Blue Origin performed an in-flight test of the ...",https://timesofindia.indiatimes.com/world/us/jeff-bezos-blue-origin-rocket-launch-how-to-watch/articleshow/84572502.cms,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
Live coverage: Blue Origin launches its first crew flight to edge ...,Spaceflight Now,1 month ago,2021-08-04 16:01:09.074868,If you would like to see more articles like this please support our coverage of the space program by becoming a Spaceflight Now Member.,https://spaceflightnow.com/2021/07/20/ns-16-mission-status-center/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
Blue Origin space launch with Jeff Bezos: Everything to know,Fortune,1 month ago,2021-08-04 16:01:09.074868,"For the world's richest man, who's funded his space company, Blue Origin, ... While Virgin Galactic plans on eventually growing suborbital spaceflight into ...",https://fortune.com/2021/07/19/jeff-bezos-space-launch-blue-origin-july-20-2021-billionaires/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
How Much Is A Ticket To Space? $100000 If You Can Wait A ...,Forbes,1 month ago,2021-08-04 16:01:09.074868,"As space tourism flights on Blue Origin and Virgin Galactic get scheduled, ... an expert predicts that sub-orbital space travel—like that of Blue Origin and ...",https://www.forbes.com/sites/jamiecartereurope/2021/07/19/how-much-is-a-ticket-to-space-100000-if-you-can-wait-a-decade-but-heres-how-to-pay-nothing/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
'Not a smart family decision': Mila Kunis convinced Ashton ...,The Des Moines Register,1 month ago,2021-08-04 16:01:09.082921,"The company has only one test flight left before trips start for paying customers. Kutcher was scheduled to be on one of those first trips, but Kunis convinced ...",https://www.desmoinesregister.com/story/entertainment/television/2021/07/19/mila-kunis-ashton-kutcher-sell-virgin-galactic-stock-flight-space-ticket-vss-unity-cheddar-news/8012264002/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
Could Commercial Space Travel Affect Your Life Insurance?,Forbes,1 month ago,2021-08-04 16:01:09.082921,"For all of you starry-eyed travelers, commercial space travel is on the horizon. Richard Branson and his crewmates recently traveled on the SpaceShipTwo ...",https://www.forbes.com/advisor/life-insurance/space-travel/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
Blue Origin Becomes the First Company to Take a Paying ...,Barron's,1 month ago,2021-08-04 16:01:09.852246,"This was the first space tourism flight with paying passengers. In June, someone bid $28 million for a seat on the trip in an auction that saw almost 7,600 ...",https://www.barrons.com/articles/jeff-bezos-blue-origin-launch-51626746512,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
Everything you need to know about the first manned flight of ...,Euronews,1 month ago,2021-08-04 16:01:09.852246,The mission - Blue Origin's 16th - was the company's first to launch with passengers on board. Bezos joined the billionaire space race nine days after British ...,https://www.euronews.com/next/2021/07/20/when-is-jeff-bezos-blue-origin-space-launch-who-are-the-astronauts-and-how-high-will-they-,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
Billionaires Jeff Bezos and Richard Branson have now both ...,CBS News,1 month ago,2021-08-04 16:01:09.860299,"Two competing billionaires have launched successful trips to space in the race for commercial space travel. On Tuesday, Amazon and Blue Origin founder Jeff ...",https://www.cbsnews.com/news/blue-origin-bezos-launch-richard-branson-space-flight-differences/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
Blue Origin Jeff Bezos Space Trip Launch live updates ...,Times of India,1 month ago,2021-08-04 16:01:09.860299,"Jeff Bezos Blue Origin launch live updates: Best day ever, says billionaire after historic space flight. Jeff Bezos, the world's richest person, took off aboard ...",https://timesofindia.indiatimes.com/world/us/blue-origin-launch-jeff-bezos-space-trip-live-stream-updates/liveblog/84581280.cms,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
